Data;Tipo;Subtipo;Categoria;Item;Valor;Observação
01/04/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Integracoop (Transporte);R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas com Formação;Encontro de Formação de Gestores - SAS (Despesas da escola – deslocamento até Vitória);R$ 3.000,00;Passagens podem ser custeadas com a parceria COOPESMA - SESCOOP
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 40%;R$ 7.000,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 75%;R$ 3.000,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Desconto Funcionário 100%;R$ 2.100,00;
01/01/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/02/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/03/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/04/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Financeiras;Dedução Plano Cooperar;R$ 23.500,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Estudante - Matutino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Estudante - Matutino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Estudante - Matutino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia do Estudante - Matutino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia das Crianças - Vespertino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia das Crianças - Vespertino;R$ 0,00;Custear materiais para realização de atividade em comemoração à data
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia C e Festa da Família Cooperativista;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia C e Festa da Família Cooperativista;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia C e Festa da Família Cooperativista;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia C e Festa da Família Cooperativista;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Dia C e Festa da Família Cooperativista;R$ 0,00;
01/05/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/06/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/07/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/08/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/09/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/10/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/11/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
01/12/2025;Despesa;Outros Custos Indiretos;Despesas Pedagógicas;Aquisição de Acervo para a Biblioteca;R$ 0,00;
